cnpj,razaoSocial,nomeFantasia,matrizFilial,situacaoCadastral,cnaePrincipal,cnaeSecundarios,municipio,uf,capitalSocial,porte,motivoMatch
27524030000234,FIDELITY TRANSPORTES E ASSISTENCIA 24 HORAS LTDA,,FILIAL,ATIVA,5250804,4321500;4742300;4751201;6190601;6203100;6204000;6209100;6311900;7740300;8020001;8020002;8291100;8299799,VITORIA,ES,"50000,00",01,CNAE_CARGA_TRANSPORTE
35697081000105,B D M PEREIRA,B D M ELETRONICA E RASTREAMENTO,MATRIZ,ATIVA,8020001,4213800;4330404;4751201;4753900;4759899;8111700;8121400,SAO LUIS,MA,"3000,00",01,PALAVRA_CHAVE_GR
40420015000123,LEAO DE JUDA SERVICOS E TRANSPORTES DE CARGAS LTDA,LEAO DE JUDA SERVICOS,MATRIZ,ATIVA,5250804,4292801;4321500;4322301;4322302;4322303;4399103;5212500;7810800;8020002;8111700;8112500;8121400;8129000;8130300;8299799;9609299,MANAUS,AM,"100000,00",03,CNAE_CARGA_TRANSPORTE
43239056000106,ONLYYSAT MONITORAMENTO LTDA,ONLYYSAT MONITORAMENTO,MATRIZ,ATIVA,4520007,,FEIRA DE SANTANA,BA,"100000,00",01,PALAVRA_CHAVE_GR
43563433000168,CABRAL COMERCIO E SERVICO PATRIMONIAL LTDA,CABRAL PROTECAO E MONITORAMENTO,MATRIZ,ATIVA,4321500,4330402;4744001;4744002;4752100;4757100;4759899;7739099;8011101;8020001;8020002;9512600;9521500,VITORIA,ES,"2000,00",01,PALAVRA_CHAVE_GR
40923603000180,ETERNO RASTREADORES LTDA,ETERNO RASTREADORES,MATRIZ,ATIVA,4520007,4321500;4530703;4541206;4742300;4751201;4752100;4753900;4759899;8011101;8020001;8020002;8111700;8211300;9521500,MANAUS,AM,"200000,00",01,PALAVRA_CHAVE_GR
26346089000136,EXITO XT GESTAO DE RISCOS E INVESTIMENTOS LTDA,EXITO GESTAO DE RISCOS E INVESTIMENTOS,MATRIZ,ATIVA,7490104,6622300;6629100;7020400;8211300,BRASILIA,DF,"100000,00",01,PALAVRA_CHAVE_GR
31845072000163,M V PENHA GERENCIAMENTO DE FROTA LTDA,M V PENHA GERENCIAMENTO DE FROTA,MATRIZ,ATIVA,7490104,3314707;3314710;3811400;4120400;4211101;4213800;4322302;4329104;4511101;4511102;4530703;4530705;4619200;4723700;4732600;4741500;4742300;4743100;4744001;4744003;4744004;4744005;4744099;4751201;4751202;4752100;4753900;4754701;4754702;4754703;4756300;4757100;4759899;4761001;4761003;4763601;4763602;4774100;4781400;4782201;4784900;4789005;4789007;4789099;4924800;6201501;6202300;6203100;6204000;6209100;6822600;6920601;6920602;7020400;7711000;7733100;7739099;7810800;8020001;8020002;8211300;8219999;8299702;8599604;9511800;9512600,SAO LUIS,MA,"500000,00",03,CNAE_CARGA_TRANSPORTE
34256422000144,M A DE AZEVEDO NETO M1 RASTREAMENTO,M1 RENT A CAR,MATRIZ,ATIVA,7711000,4520005;4520007;4530701;4541204;4541206;4543900;6204000;8020001,JOAO PESSOA,PB,"100000,00",01,PALAVRA_CHAVE_GR
41413655000179,RASTRE-A RASTREAMENTO VEICULAR LTDA,RASTRE-A,MATRIZ,ATIVA,8020001,4520007;4751201,SAO LUIS,MA,"15000,00",01,PALAVRA_CHAVE_GR
36631226000138,RASTREK RASTREAMENTO E ASSISTENCIA 24 HORAS LTDA,SALVADOR GUINCHOS,MATRIZ,ATIVA,5229002,8020001,SALVADOR,BA,"100000,00",01,PALAVRA_CHAVE_GR
41967911000170,M R DOS S AMORIM  LTDA,SATEL RASTREAMENTO,MATRIZ,ATIVA,8020001,4520007;4530703;7739099,TERESINA,PI,"50000,00",01,PALAVRA_CHAVE_GR
42093973000162,M P RIOS DA SILVA,RIOS SEG RASTREAMENTO,MATRIZ,ATIVA,8020001,4520001;4520003;4520007;4530703;4530704;4541206;4543900;4732600,TERESINA,PI,"10000,00",01,PALAVRA_CHAVE_GR
44135926000160,LINCSAT PROTECAO VEICULAR,LINCSAT PROTECAO VEICULAR,MATRIZ,ATIVA,8020001,,BELEM,PA,"0,00",05,CNAE_CARGA_TRANSPORTE
44637035000101,MONITTECH MONITORAMENTO E TECNOLOGIA LTDA,MONITTECH,MATRIZ,ATIVA,6110803,4321500;8020001;8020002,BRASILIA,DF,"60000,00",01,PALAVRA_CHAVE_GR
44660864000105,MANAUS SEGURANCA E MONITORAMENTO CLEAN LTDA,MANAUS ALARMES,MATRIZ,ATIVA,8020001,4321500;4322303;4751201;4762800;4774100;4789007;4789008;8011101;8111700;8121400;8129000;9511800;9512600,MANAUS,AM,"500000,00",03,PALAVRA_CHAVE_GR
44062733000126,JM RASTREAMENTO VEICULAR LTDA,JM RASTREAMENTO VEICULAR,MATRIZ,ATIVA,4520007,6209100;6311900;9511800,BRASILIA,DF,"100000,00",01,PALAVRA_CHAVE_GR
46677608000156,JSC PROTECAO E SEGURANCA PATRIMONIAL E MONITORAMENTO LTDA,JCS PROTECAO,MATRIZ,ATIVA,8011101,8020001,SALVADOR,BA,"200000,00",03,PALAVRA_CHAVE_GR
49517814000197,SERVICE MASTER MONITORAMENTO LIMPEZA E CONSERVACAO LTDA,SERVICE MASTER,MATRIZ,ATIVA,8020001,4751201;4752100;7739099;8111700;8121400;9512600,BELEM,PA,"100000,00",01,PALAVRA_CHAVE_GR
48643405000174,JAC ORGANIZACAO LOGISTICA DE TRANSPORTE DE CARGAS LTDA,SHALOM ADONAI EL SHADAY,MATRIZ,ATIVA,5250804,1811301;1811302;1812100;1813001;1813099;1822901;1822999;4292801;4321500;4322302;4399103;4649408;4684299;4751201;4761003;4789005;4930202;5021102;5320201;7311400;7410299;7810800;8011101;8020001;8111700;8121400;8129000;8130300;8219901;8299707,MANAUS,AM,"500000,00",01,CNAE_CARGA_TRANSPORTE
51470640000104,JOSE ESTEVAM MARTINS FILHO,PROAUTO RASTREAMENTO,MATRIZ,ATIVA,4530703,3101200;4520003;4520007;4530704;4541206,TERESINA,PI,"60000,00",01,PALAVRA_CHAVE_GR
45956933000195,RASTROMIL LTDA,RASTROMIL RASTREAMENTO 24H,MATRIZ,ATIVA,8020001,4520007,BELEM,PA,"100000,00",03,PALAVRA_CHAVE_GR
52420649000165,CONSORCIO GERENCIADORA LH IP4 DNIT,CONSORCIO GERENCIADORA LH IP4 DNIT,MATRIZ,ATIVA,7112000,7119701;7119703,MANAUS,AM,"0,00",05,PALAVRA_CHAVE_GR
52471911000109,PRIVATESAT SERVICOS DE RASTREAMENTO LTDA,PRIVATESAT,MATRIZ,ATIVA,4520007,8020001,JOAO PESSOA,PB,"20000,00",03,PALAVRA_CHAVE_GR
52598937000104,VERTICE CORRETORA DE SEGUROS LTDA,VERTICE PLANEJAMENTO E GESTAO DE RISCO,MATRIZ,ATIVA,6622300,6619302;7319002;7740300;8211300;8299799;8599604,MANAUS,AM,"30000,00",01,PALAVRA_CHAVE_GR
52972052000123,GENESIS RASTREAMENTO LTDA,GENESIS RASTREAMENTO,MATRIZ,ATIVA,6190699,1830003;4520001;4520002;4520003;4530703;4543900;4651601;5229002;6399200;7490104;7711000;7739099;8020001;8211300;8220200,FEIRA DE SANTANA,BA,"200000,00",01,PALAVRA_CHAVE_GR
52947327000179,SNIPER RASTREAMENTO VEICULAR LTDA,SNIPER RASTREAMENTO VEICULAR,MATRIZ,ATIVA,4520007,4321500;4329105;4520003;4530703;4530704;4541206;4541207;4753900;9521500,MANAUS,AM,"100000,00",01,PALAVRA_CHAVE_GR
53555477000108,SERGISAT RASTREAMENTO LTDA,SERGISAT RASTREAMENTO,MATRIZ,ATIVA,8020001,4530701;4923002;5620104;7719599,ARACAJU,SE,"80000,00",01,PALAVRA_CHAVE_GR
53874840000140,LOGIC PRO LOGISTICA E COMERCIO DE TECNOLOGIA LTDA,BH STORE,MATRIZ,ATIVA,4751201,4649401;4649402;4651601;4651602;4652400;4729699;4742300;4744099;4752100;4753900;4754701;4757100;4761003;4763601;4781400;5212500;5250804;5250805;6190601;6204000;6209100;7711000;7729202;7733100;7739099;8020001;9511800,MANAUS,AM,"240000,00",05,CNAE_CARGA_TRANSPORTE
53917568000138,53.917.568 ROMULO FAUZI MENEZES DE SA,RSA - GESTAO DE RISCOS SEGURANCA E PROCESSOS,MATRIZ,ATIVA,8599604,7112000;7119704;7490199;8219999;8299799,ARACAJU,SE,"5000,00",01,PALAVRA_CHAVE_GR
54139926000191,HERMES CORRETORA DE SEGUROS E GESTAO DE RISCOS LTDA,HERMES GESTAO DE RISCOS,MATRIZ,ATIVA,6622300,,BRASILIA,DF,"10000,00",01,PALAVRA_CHAVE_GR
55587327000101,CD-CENTRAL DE RASTREAMENTO E TELEMETRIA E MONITORAMENTO LTDA,CD-CENTRAL DE RASTREAMENTO E TELEMETRIA E MONITORAMENTO,MATRIZ,ATIVA,8020001,4321500;4520003;4530701;4530703;4923002;5229002;7739099;8020002,SAO LUIS,MA,"10000,00",01,PALAVRA_CHAVE_GR
56705293000167,RUBEM DOS SANTOS,OFICINA BAHIA-CAR RISCOS & MOSSAS,MATRIZ,ATIVA,4520001,,SALVADOR,BA,"50000,00",01,PALAVRA_CHAVE_GR
57531946000100,LUIZ HENRIQUE FARIAS CORRETORA DE SEGUROS LTDA,LH7 GESTAO DE RISCOS E PLANEJAMENTO FINANCEIRO,MATRIZ,ATIVA,6622300,,BRASILIA,DF,"10000,00",01,PALAVRA_CHAVE_GR
59845985000107,COOPERATIVA DE TRANSPORTE E CONSUMO DO NORDESTE,PROTSEG,MATRIZ,ATIVA,7490104,4923002;4929902;4930202;8020001,FEIRA DE SANTANA,BA,"50000,00",05,CNAE_CARGA_TRANSPORTE
59929948000179,LS CORRETORA DE SEGUROS E INVESTIMENTOS LTDA,LS PLANEJAMENTO FINANCEIRO E GESTAO DE RISCOS,MATRIZ,ATIVA,6622300,,SALVADOR,BA,"10000,00",01,PALAVRA_CHAVE_GR
60129911000145,JAMPASAT RASTREAMENTO LTDA,JAMPASAT RASTREAMENTO,MATRIZ,ATIVA,8020001,3314706;4520007;4530706;4930201;5320201;5320202;7739099,JOAO PESSOA,PB,"200000,00",01,PALAVRA_CHAVE_GR
60367616000127,ROTA 101 RASTREAMENTO E INTELIGENCIA LTDA,,MATRIZ,ATIVA,8020001,7711000,NATAL,RN,"100000,00",01,PALAVRA_CHAVE_GR
60399534000164,L SOUZA SERVICOS DE LOCACAO DE TRANSPORTE LTDA,BRASO LOCACOES,MATRIZ,ATIVA,7719599,7711000;7739099;8020001;8219999,BELEM,PA,"30000,00",01,CNAE_CARGA_TRANSPORTE
61330334000118,HERC - LOCACAO E MONITORAMENTO ELETRONICO LTDA,,MATRIZ,ATIVA,8020001,7711000;7739099;8121400,NATAL,RN,"10000,00",01,PALAVRA_CHAVE_GR
61596211000123,NR SERVICOS DE MONITORAMENTO VEICULAR LTDA,NASCIMENTO RASTREADORES,MATRIZ,ATIVA,8020001,4520007,MANAUS,AM,"50000,00",03,PALAVRA_CHAVE_GR
61599922000151,SASTTEC RASTREAMENTO LTDA,SASTTEC RASTREAMENTO,MATRIZ,ATIVA,4520007,4321500;4520003;4530703,BRASILIA,DF,"25000,00",01,PALAVRA_CHAVE_GR
49037412000195,RASTREAR.COM SERVICOS LTDA,RASTREAR.COM,MATRIZ,ATIVA,7739099,4520001;4543900,JOAO PESSOA,PB,"5000,00",01,PALAVRA_CHAVE_GR
57726551000154,SERGIPE RASTREAMENTO VEICULAR LTDA,,MATRIZ,ATIVA,8020001,3313902;4321500;4520001;4520006;4520007;4530703;4752100;4923001;4930204;6190699;7729202;7739003;7739099;8291100,ARACAJU,SE,"100000,00",01,PALAVRA_CHAVE_GR
63309986000104,PEDRA ANGULAR CORRETORA DE SEGUROS GESTAO DE RISCOS E PROTECAO FINANCEIRA LTDA,VITA & HAVERES GESTAO DE RISCOS E PROTECAO FINANCEIRA,MATRIZ,ATIVA,6622300,,BRASILIA,DF,"10000,00",01,PALAVRA_CHAVE_GR
63451788000172,VILMA DE SOUZA,ARAUJO VEICULOS E RASTREAMENTO,MATRIZ,ATIVA,4511101,4321500;4322301;4330404;4330499;4399102;4511102;4520001;4530703;4541204;4742300;4744003;7711000;7719599;7732201;7739099,MANAUS,AM,"500000,00",03,PALAVRA_CHAVE_GR
64886032000119,J M ATIVIDADES DE MONITORAMENTO LTDA,,MATRIZ,ATIVA,8020002,,VITORIA,ES,"5000,00",01,PALAVRA_CHAVE_GR
65917637000192,RISCO ZERO ENGENHARIA LTDA,RISCO ZERO ENGENHARIA DE SEGURANCA,MATRIZ,ATIVA,7112000,7020400;7119704;7490199;8599604;8650004,MANAUS,AM,"100000,00",03,PALAVRA_CHAVE_GR
67870744000138,SERVI GUINCHO E RASTREADORES LTDA,DUAS RODAS GUINCHO E RASTREADORES,MATRIZ,ATIVA,5229002,4520007;8020001,ARACAJU,SE,"5000,00",01,PALAVRA_CHAVE_GR
00389481000179,LM TRANSPORTES INTERESTADUAIS SERVICOS E COMERCIO S.A,LM,MATRIZ,ATIVA,7711000,4922101;4923002;4930202;6463800;7490104;7719599;7830200;8020001;8299799,SALVADOR,BA,"1093350865,39",05,CNAE_CARGA_TRANSPORTE
04189854000119,"E. S. BEZERRA TRANSPORTES, COMERCIO E SERVICOS",EULER TRANSPORTES ESPECIAIS,MATRIZ,ATIVA,4930201,0322101;1011201;1031700;1066000;2599301;3101200;3313901;3314704;3314707;3329501;4213800;4311802;4312600;4313400;4321500;4322301;4329101;4399101;4399103;4399105;4520001;4520002;4520003;4520005;4520007;4530703;4623106;4623108;4623109;4712100;4721103;4722901;4722902;4724500;4731800;4742300;4744001;4744002;4744003;4744004;4744099;4753900;4771701;4773300;4924800;4930202;4930203;4930204;5021101;5611201;5611203;5611204;5620101;7711000;7739003;8020001;8121400;8230001;9001906;9529105,MANAUS,AM,"600000,00",01,CNAE_CARGA_TRANSPORTE
07106915000125,FLASH TRANSPORTE E INFORMATICA LTDA,FLASH - TRANSPORTE E INFORMATICA,MATRIZ,ATIVA,5320202,4647801;4651601;8020001,BRASILIA,DF,"100000,00",01,CNAE_CARGA_TRANSPORTE
07128777000185,SERVICE GOLDEN ATIVIDADES DE MONITORAMENTO DE SISTEMAS DE SEGURANCA LTDA,SERVICE GOLDEN,MATRIZ,ATIVA,8020001,4292801;4292802;4321500;4330499;4399199;8011101;8121400;8129000;8130300;8299799;9521500,MANAUS,AM,"100000,00",01,PALAVRA_CHAVE_GR
26944827000147,ROYAL TRANSPORTE DE PASSAGEIROS E TERCERIZACAO DE MAO DE OBRA LTDA,,MATRIZ,ATIVA,4929901,4120400;4211101;4222701;4311802;4313400;4751201;4923002;4924800;4929902;4929903;4929904;4930202;7112000;7711000;7732201;8020001;8121400;8129000;8130300;8211300;8219999,BRASILIA,DF,"200000,00",01,CNAE_CARGA_TRANSPORTE
14184642000100,PORSEG MONITORAMENTO DE SEGURANCA ELETRONICA LTDA,TACTICAL RASTREAMENTO,MATRIZ,ATIVA,8020001,4120400;4321500;4322301;4322302;4330402;4330403;4330404;4330499;4520007;4541206;4741500;4744001;4751201;4781400;4782201;4782202;6311900;8121400;8122200,MANAUS,AM,"100000,00",01,PALAVRA_CHAVE_GR
06004919000130,TRANSPORTADORA DISTRIBUIDORA IMPORTADORA E EXPORTADORA DE ALIMENTOS K & N LTDA,CONSTRUTORA E TRANSPORTADORA K & N,MATRIZ,ATIVA,4929901,0113000;0161001;0161002;0161003;0161099;0162899;1071600;1111901;1813099;3811400;3821100;3822000;4213800;4291000;4299599;4311801;4311802;4313400;4319300;4399199;4520001;4520002;4520003;4520004;4520005;4520006;4520007;4520008;4530703;4530704;4530705;4543900;4711302;4732600;4754702;4759899;4761003;4781400;4789005;4921301;4921302;4922102;4923001;4923002;4924800;4929902;4929903;4929904;4929999;4930202;4930203;4930204;5212500;5223100;5229001;5229002;5229099;5250803;5250804;5811500;5812302;5813100;6204000;7319002;7319003;7490103;7711000;7719599;7731400;7732201;7739099;7810800;7820500;7830200;8020001;8020002;8129000;8130300;8211300;8219999;8421300;8621601;8621602;8622400;9700500,BRASILIA,DF,"20000000,00",03,CNAE_CARGA_TRANSPORTE
05351371000131,ALERTA VIP SERVICOS EMPRESARIAIS E MONITORAMENTO LTDA,ALERTA VIP SERVICOS EMPRESARIAIS E MONITORAMENTO,MATRIZ,ATIVA,8111700,4923002;7739099;8020001;8121400;8599604;9512600,MANAUS,AM,"100000,00",01,PALAVRA_CHAVE_GR
11087366000166,LBA MONITORAMENTO ELETRONICO LTDA,JUQUITI PRESTACAO DE SERVICOS,MATRIZ,ATIVA,8020001,,SALVADOR,BA,"100000,00",01,PALAVRA_CHAVE_GR
13198628000195,O L OTRACK RASTREAMENTO VEICULAR LTDA,OTRACK RASTREAMENTO VEICULAR,MATRIZ,ATIVA,8020001,,SAO LUIS,MA,"50000,00",01,PALAVRA_CHAVE_GR
13120702000150,SSA VISION MONITORAMENTO LTDA,SSA VISION,MATRIZ,ATIVA,8020001,3329599;4321500;7739099,SALVADOR,BA,"50000,00",01,PALAVRA_CHAVE_GR
13553834000176,JS SILVEIRA SERVICOS DE LANTERNAGEM E PINTURA EM VEICULOS LTDA,REI DO RETOQUE RISCOS E MOSSAS,MATRIZ,ATIVA,4520002,,SALVADOR,BA,"10000,00",01,PALAVRA_CHAVE_GR
14180732000115,MOISES DOS SANTOS SILVA,S&M RASTREADORES,MATRIZ,ATIVA,4530703,4329104;4330405;4520005;4520007,BELEM,PA,"20000,00",01,PALAVRA_CHAVE_GR
15449068000120,CM - MONITORAMENTO DE SISTEMAS DE SEGURANCA LTDA,CM - SEG,MATRIZ,ATIVA,8020001,,VITORIA,ES,"10000,00",01,PALAVRA_CHAVE_GR
18161972000123,MARCOS OTAVIO GONCALVES DE MACEDO,K M 7 TACOGRAFO E MONITORAMENTO,MATRIZ,ATIVA,4520007,4520001;4520002;4520003;4530703;4530706,BELEM,PA,"3000,00",01,PALAVRA_CHAVE_GR
13499495000197,NAMETA LOCACAO E RASTREAMENTO DE VEICULOS LTDA,NAMETA LOCACAO E RASTREAMENTO DE VEICULOS,MATRIZ,ATIVA,7711000,4520001;4520004;4520005;4520006;4530703;4530705;4541203;4543900;7319002;7740300,BRASILIA,DF,"90000,00",05,PALAVRA_CHAVE_GR
19134556000107,TRIVISION SEGURANCA MONITORAMENTO LTDA,TRIVISION SEGURANCA MONITORAMENTO,MATRIZ,ATIVA,8020001,4753900;7739099,SALVADOR,BA,"67800,00",01,PALAVRA_CHAVE_GR
19783862000166,CAMELCM MONITORAMENTO DE SISTEMA DE SEGURANCA LTDA,CENTRAL ALARME,MATRIZ,ATIVA,8020001,4321500;4649402;4669999;4742300;4753900;4759899;7732201;7733100;7739099;8111700;8121400;8129000,SAO LUIS,MA,"300000,00",01,PALAVRA_CHAVE_GR
21902007000179,M A DE LIMA SOUSA,GASPER RASTREAMENTO DE VEICULOS,MATRIZ,ATIVA,8020001,4520007;4530703;5611201;5611203,SAO LUIS,MA,"80000,00",01,PALAVRA_CHAVE_GR
22947438000114,C R OLIVEIRA MANUTENCAO AUTOMOTIVA,3R RASTREADORES,MATRIZ,ATIVA,4520007,4520001;4520003;4530703,FEIRA DE SANTANA,BA,"10000,00",01,PALAVRA_CHAVE_GR
24153031000140,TERESINA MONITORAMENTO SOLAR LTDA,TERESINA MONITORAMENTO,MATRIZ,ATIVA,4619200,3321000;4321500;4742300;4751201;4753900;7490104;8599604,TERESINA,PI,"120000,00",01,PALAVRA_CHAVE_GR
24835204000100,DOIS MINUTOS RASTREAMENTO LTDA,DOIS MINUTOS,MATRIZ,ATIVA,8020001,4751201;7739099;7740300,SALVADOR,BA,"200000,00",05,PALAVRA_CHAVE_GR
20318227000197,NATAL RASTREAMENTO E MONITORAMENTO LTDA,NATAL RASTREAMENTO,MATRIZ,ATIVA,8020001,4321500,NATAL,RN,"150000,00",01,PALAVRA_CHAVE_GR
18302846000141,UNILINE ELETROELETRONICOS LTDA,"UNILINE TECNOLOGIA, CONSULTORIA E RASTREAMENTO",MATRIZ,ATIVA,7020400,3321000;3329599;7490104;7729202;7739099;8020001;9512600,SALVADOR,BA,"93700,00",01,PALAVRA_CHAVE_GR
13331555000168,EVOLUCAO ENGENHARIA E TRANSPORTES LTDA,EVOLUCAO ENG E TRANSPORTES,MATRIZ,ATIVA,4924800,4120400;4213800;4313400;4322302;4329103;4729699;4742300;4744001;4744002;4744003;4923002;4929901;4929902;4929999;4930201;4930202;4930204;5250803;5250804;7711000;7719599;7721700;7731400;7732201;7733100;7739003;7739099;8020001;8111700;8121400;8129000;8130300;8211300;8219999;9609299,BRASILIA,DF,"500000,00",01,CNAE_CARGA_TRANSPORTE
18538369000118,NM RASTREAMENTO LTDA,NM RASTREAMENTO,MATRIZ,ATIVA,4520007,8020001,TERESINA,PI,"20000,00",01,PALAVRA_CHAVE_GR
12825496000111,"WEBFORM COMERCIO E SERVICOS DE TELECOMUNICACOES, INFORMATICA E MONITORAMENTO LTDA",WEBFORM TECNOLOGIA,MATRIZ,ATIVA,8020001,4647802;4751201;4752100;4757100;6110802;6110899;6190602;6190699;6204000;6209100;6311900;6621502;7020400;7112000;7490199;8550302;8599604;9511800,MANAUS,AM,"50000,00",01,PALAVRA_CHAVE_GR
26491834000130,MULTISAT MASTER GESTAO E COMERCIO DE RASTREAMENTO E MONITORAMENTO LTDA,MULTISAT,MATRIZ,ATIVA,8020001,4520007;4530704,FEIRA DE SANTANA,BA,"20000,00",01,PALAVRA_CHAVE_GR
28267296000120,AXOS TRACK RASTREAMENTOS LTDA,BLESSERV,MATRIZ,ATIVA,8020001,4321500;4752100;9512600,BRASILIA,DF,"10000,00",01,PALAVRA_CHAVE_GR
29310531000162,ADSON SOUZA DA SILVA,RASTREAR SYSTEM,MATRIZ,ATIVA,8020001,,SALVADOR,BA,"2500,00",01,PALAVRA_CHAVE_GR
29773180000126,IA SOLUCOES E MONITORAMENTO AVANCADO LTDA,ESCOLA AI,MATRIZ,ATIVA,8020001,4751201;4757100;6201501;6202300;6203100;6204000;6209100;7311400;7319003;7739099;8220200;8599604,BRASILIA,DF,"300000,00",01,PALAVRA_CHAVE_GR
30190766000147,DF SAT SERVICOS DE MONITORAMENTO LTDA,DF SAT,MATRIZ,ATIVA,8020001,4321500;4511101;4511102;4520002;4520003;4520004;4520005;4530701;4530703;4541202;4541203;4541204;4543900;4759899;5229002,BRASILIA,DF,"95400,00",01,PALAVRA_CHAVE_GR
30850298000190,SEGTRACK PLUS SEGURANCA LTDA,SEGTRACK SEGURANCA E RASTREAMENTO VEICULAR,MATRIZ,ATIVA,8020001,3329599;4321500;4322301;4322302;4330404;4614100;4619200;4652400;4669999;4679699;4742300;4753900;4759899;5320201;5620102;6201501;7112000;7490104;7739099;8121400;8130300;8230001;9609299,BRASILIA,DF,"50000,00",01,PALAVRA_CHAVE_GR
31058066000166,DG RASTREAMENTO LTDA,GOLD RASTREAMENTO,MATRIZ,ATIVA,8020001,4120400;4213800;4313400;4321500;4511102;4530703;4541203;4757100;4789005;4923002;7711000,MANAUS,AM,"500000,00",01,PALAVRA_CHAVE_GR
31686798000109,MASTER SERVICE SERVICOS DE MONITORAMENTO ELETRONICOS LTDA,MASTER SERVICE SERVICOS EMPRESARIAS,MATRIZ,ATIVA,8020001,4321500;4330404;4399199;8111700;8121400;8129000;8130300;8211300;8299799;8599604,MANAUS,AM,"100000,00",01,PALAVRA_CHAVE_GR
32149855000175,UELITON SOUSA SANTOS DE SALVADOR,US SERVICOS E LOCACAO DE EQUIPAMENTOS E TRANSPORTES,MATRIZ,ATIVA,8299799,4923002;4930201;8020001;8219999;9511800,SALVADOR,BA,"40000,00",03,CNAE_CARGA_TRANSPORTE
32982413000105,SMART CLOUD SERVICOS E MONITORAMENTO DE SISTEMAS LTDA,SMART CLOUD SERVICOS,MATRIZ,ATIVA,8020001,3312102;3321000;4321500;4322301;4322302;4322303;4329102;4329104;4330402;4330404;6319400;7420001;7711000;7733100;8111700;8121400;8129000;8211300;9511800,MANAUS,AM,"20000,00",01,PALAVRA_CHAVE_GR
34778082000111,AX RASTREAMENTO E CONSULTORIA LTDA,AX,MATRIZ,ATIVA,8020001,4751201;6201501;6204000;6209100;6920602;7020400;7112000;7490199;7739099,BRASILIA,DF,"500000,00",01,PALAVRA_CHAVE_GR
36808239000130,FBI COMERCIO E SERVICOS PARA VEICULOS AUTOMORES LTDA,FBI RASTREAMENTO E MONITORAMENTO DE VEICULO,MATRIZ,ATIVA,5229099,4321500;4530703;4530704;4757100;5320202;6190699,MANAUS,AM,"500000,00",03,PALAVRA_CHAVE_GR
37821494000185,ALICERZ VIGILANCIA E MONITORAMENTO LTDA,,MATRIZ,ATIVA,8011101,8020001;8299799,BRASILIA,DF,"180000,00",03,PALAVRA_CHAVE_GR
39239661000100,LEGACY SERVICOS MONITORAMENTO LTDA,LEGACY SERVICOS,MATRIZ,ATIVA,8020001,,SALVADOR,BA,"100000,00",01,PALAVRA_CHAVE_GR
29839526000141,FALCAOSAT RASTREAMENTO VEICULAR LTDA,FALCAOSAT RASTREAMENTO VEICULAR,MATRIZ,ATIVA,4520007,4321500;8020001;9511800,JOAO PESSOA,PB,"10000,00",01,PALAVRA_CHAVE_GR
40593975000195,BV RASTREAMENTO VEICULAR LTDA,BV RASTREAMENTO,MATRIZ,ATIVA,8020001,6190699;7711000,FEIRA DE SANTANA,BA,"150000,00",01,PALAVRA_CHAVE_GR
31700445000108,AUTOMIDIA RASTREAMENTO LOCADORA & SERVICOS LTDA,AUTOMIDIA TELECOM,MATRIZ,ATIVA,8020001,7711000;7719599;7731400;7739099;8020002;8299701;8299799,NATAL,RN,"100000,00",01,PALAVRA_CHAVE_GR
41480586000116,ELITE RASTREAMENTO VEICULAR LTDA,ELITE RASTREAMENTO,MATRIZ,ATIVA,8020001,4321500;4511101;4511102;4541203;4541204,MANAUS,AM,"100000,00",03,PALAVRA_CHAVE_GR
27222743000162,L. TELMA AZEVEDO DUARTE,LTADUARTE SERVICOS E TRANSPORTES,MATRIZ,ATIVA,7020400,4322301;4322302;4330404;4330405;4399103;4729699;4751201;4759899;4930201;8020001;8121400,MANAUS,AM,"500000,00",01,CNAE_CARGA_TRANSPORTE
37409613000197,ITAIAN SERVICOS DE LOGISTICA E REPARACAO NAVAL INDUSTRIAL LTDA,AMERICA MARINE AND INDUSTRIAL SOLUTIONS,MATRIZ,ATIVA,5250804,3311200;3313999;3314701;3314702;3314704;3314707;3317101;3321000;3329501;4120400;4321500;4330402;4399103;4712100;4729699;4742300;4744001;4744003;4755503;4759801;4772500;4789099;4930201;5030101;5030102;5091201;5232000;5250802;7119703;7490104;8011101;8020001;8129000,MANAUS,AM,"100000,00",03,CNAE_CARGA_TRANSPORTE
30180943000104,TRACKER CARSAT SERVICOS DE MONITORAMENTO ELETRONICO LTDA,TRACKER CARSAT SERVICOS DE MONITORAMENTO ELETRONICO,MATRIZ,ATIVA,4520007,3321000;3329599;6622300;6629100;7490104;8020001,SALVADOR,BA,"96000,00",01,PALAVRA_CHAVE_GR
31746153000106,JN CONSTRUCOES E COMERCIO DE MATERIAIS DE CONSTRUCAO E TRANSPORTE LTDA,EMPIRE SERVICES E SOLUTIONS,MATRIZ,ATIVA,4744099,3811400;4120400;4292801;4313400;4321500;4322301;4322302;4330404;4399101;4399105;4649408;4674500;4724500;4729699;4741500;4742300;4744001;4744003;4744004;4751201;4753900;4754701;4754703;4755503;4761003;4763601;4763602;4772500;4781400;4789099;4924800;7112000;7711000;7719501;7719599;7732201;7739003;7739099;8020001;8111700;8121400;8122200;8129000;8211300;8219999;9001906,MANAUS,AM,"2100000,00",03,CNAE_CARGA_TRANSPORTE
