cnpj,razaoSocial,nomeFantasia,matrizFilial,situacaoCadastral,cnaePrincipal,cnaeSecundarios,municipio,uf,capitalSocial,porte,motivoMatch
28986913000148,INTERPORT SERVICOS DE MONITORAMENTO E MANUTENCAO LTDA,GRUPO MAZAFORTE,MATRIZ,ATIVA,6202300,4789099;6203100;6209100;7739099;8020001;9511800,SAO PAULO,SP,"150000,00",03,PALAVRA_CHAVE_GR
35728141000100,ISRAEL L BRAGA SOLUCAO EM RASTREAMENTO,ISRAEL SOLUCAO EM RASTREAMENTO,MATRIZ,ATIVA,8020001,4520007,PORTO VELHO,RO,"20000,00",01,PALAVRA_CHAVE_GR
32627431000179,PCMONI & STEC SERVICOS TECNICOS  DE ENGENHARIA E COMISSIONAMENTO LTDA,PCMONI - SEGURANCA VEICULAR MONITORADA,MATRIZ,ATIVA,3314799,3313901;3313902;3313999;4221902;4221903;4663000;4673700;4742300;4751201;4752100;4753900;5912002;5920100;7112000;7739099;8011101;8020001;8020002;8599604;9001906;9521500,DUARTINA,SP,"100000,00",03,CNAE_CARGA_TRANSPORTE
42659124000123,RASTRO CITY RASTREAMENTO VEICULAR LTDA,RASTRO CITY,MATRIZ,ATIVA,4520007,4321500;4520003;5229002;7729202;8020002,MANAUS,AM,"20000,00",01,PALAVRA_CHAVE_GR
30511392000114,K. P. L. DE ARAUJO RASTREAMENTOS,MILITARY SHIELD INNOVATIONS,MATRIZ,ATIVA,8020001,4321500;4520007;4530703;4541206;4742300;4751201;4752100;6202300;6203100;6209100;7319002;7490104;8011101;8291100,MACAPA,AP,"200000,00",01,PALAVRA_CHAVE_GR
31614727000192,"SANVIG MONITORAMENTO, COMERCIO E TERCEIRIZACAO DE SERVICOS LTDA EM RECUPERACAO JUDICIAL",SANVIG SISTEMAS DE SEGURANCA.,MATRIZ,ATIVA,8020001,4321500;4742300;4751201;4752100;4753900;4759899;7729202;7739099;8111700;8121400;8129000;8211300;8299799;9512600;9609299,LONDRINA,PR,"30000,00",03,PALAVRA_CHAVE_GR
28370198000114,SEMPREL - SERVICOS PARA APOIO E MONITORAMENTO LTDA,SEMPREL - SERVICOS PARA APOIO E MONITORAMENTO,MATRIZ,ATIVA,8111700,3314710;3319800;3321000;3329599;4321500;4322303;4399101;4399104;4619200;4669999;4689399;4751201;4752100;4923002;6202300;6203100;6204000;6209100;6319400;7112000;7120100;7490199;7711000;7739099;8020001;8020002;8121400;8299799;9521500,RIO CLARO,SP,"350000,00",05,PALAVRA_CHAVE_GR
32087097000108,R.R. DA SILVA DE SOUZA TRANSPORTES LOGISTICA,,MATRIZ,ATIVA,4930202,0161099;2221800;2511000;3313901;3314707;3321000;3811400;3812200;3821100;3822000;3832700;4120400;4211101;4212000;4213800;4221901;4221902;4221904;4222701;4222702;4291000;4292801;4299501;4299599;4311801;4311802;4312600;4313400;4319300;4321500;4322301;4322302;4322303;4329104;4329105;4329199;4330401;4330402;4330404;4330405;4391600;4399102;4399103;4399104;4399105;4399199;4520001;4663000;4685100;4687701;4687702;4923002;4924800;4929901;4929902;4930201;4930203;4930204;5223100;5250802;5250803;6209100;7020400;7111100;7112000;7119703;7119799;7490104;7490199;7711000;7719599;7731400;7732201;7732202;7739003;7739099;7810800;8020001;8130300;9102302,CAMPOS DOS GOYTACAZES,RJ,"100000,00",01,CNAE_CARGA_TRANSPORTE
43850220000117,GMF MONITORAMENTO E SEGURANCA LTDA,,MATRIZ,ATIVA,8020001,8111700;8121400;8299799,DUQUE DE CAXIAS,RJ,"70000,00",03,PALAVRA_CHAVE_GR
43949949000145,DN ENGENHARIA E GESTAO DE RISCOS LTDA,DN ENGENHARIA E GESTAO DE RISCOS,MATRIZ,ATIVA,7112000,4322301;4322303;4399101;4642702;4741500;4744003;4744099;4752100;4753900;4754701;4754703;4789005;4789007;5211799;5320201;7119703;7119704;7490199;8121400;8211300;8219999;8230001;8299799;8599604;8599605;9001906,SAO PAULO,SP,"150000,00",01,PALAVRA_CHAVE_GR
44034284000102,JF MONITORAMENTO LTDA,MONITORAMENTO ON LINE JF,MATRIZ,ATIVA,8020001,4321500;8011101,SAO JOSE DOS PINHAIS,PR,"15000,00",01,PALAVRA_CHAVE_GR
44037668000189,EGBT SERVICOS E MONITORAMENTO SLU LTDA,EGBT SERVICOS E MONITORAMENTO,MATRIZ,ATIVA,8111700,8020001;8130300,COTIA,SP,"40000,00",01,PALAVRA_CHAVE_GR
44070171000162,BANDEIRA SANTANA LTDA,RASTREAR VEICULOS MAIS,MATRIZ,ATIVA,8020001,4520007;4669999,TERESINA,PI,"50000,00",01,PALAVRA_CHAVE_GR
44186771000190,G. DA CONCEICAO CAVALHEIRO E CIA LTDA,CC MONITORAMENTO,MATRIZ,ATIVA,4753900,4321500;8020001,PALMEIRA DAS MISSOES,RS,"25000,00",01,PALAVRA_CHAVE_GR
44280025000161,ALARM DISTRIBUIDORA E MONITORAMENTO LTDA,ALARM,MATRIZ,ATIVA,4321500,0161001;0161003;0161099;4221904;4322302;4649401;4649402;4651601;4651602;4652400;4669999;4673700;4742300;4744001;4751201;4752100;4753900;4761003;4789008;7731400;8011101;8020001;9512600,COLINAS DO TOCANTINS,TO,"112000,00",03,PALAVRA_CHAVE_GR
44307446000139,KITBLOCK BELEM INSTALACAO E MANUTENCAO DE ACESSORIOS VEICULARES LTDA,KITBLOCK BELEM,MATRIZ,ATIVA,4752100,4321500;4520007;5229002;7490104;8020001,SAO PAULO,SP,"100000,00",01,CNAE_CARGA_TRANSPORTE
44352541000154,SILVEIRA SEGURANCA E MONITORAMENTO LTDA,SILVEIRA SEGURANCA E MONITORAMENTO,MATRIZ,ATIVA,4321500,8020001;8020002;8111700,SAO FRANCISCO,PB,"180000,00",01,PALAVRA_CHAVE_GR
44372920000106,TWISTER SAT CONSTRUCOES E RASTREAMENTO VEICULAR LTDA,TWISTER SAT,MATRIZ,ATIVA,4120400,3321000;3329599;4313400;4321500;4330401;4330404;4330499;4399199;4520003;4520007;6190699;8020001,FORTALEZA,CE,"50000,00",01,PALAVRA_CHAVE_GR
44404129000130,RODRIGO DOS SANTOS MONITORAMENTO,PL PRESTADORA DE SERVICOS,MATRIZ,ATIVA,6120599,4321500;4322301;6110803;6190601;8020001;8129000;8130300,PONTAL DO PARANA,PR,"10000,00",01,PALAVRA_CHAVE_GR
44422339000151,LASCOLA SERVICOS EMPRESARIAIS LTDA,LASCOLA MONITORAMENTO,MATRIZ,ATIVA,8299799,8020001;8111700;8130300,SAO PAULO,SP,"10000,00",03,PALAVRA_CHAVE_GR
44464118000146,ALPHATRACK RASTREAMENTO E LOGISTICA LTDA,ALPHATRACK,MATRIZ,ATIVA,4520003,8020001,LONDRINA,PR,"100000,00",01,PALAVRA_CHAVE_GR
44584931000150,SEGURITY MONITORAMENTO LTDA,QAP SECURITY,MATRIZ,ATIVA,8020001,8011101;8020002;8130300;8291100;8599699;9700500,MEDIANEIRA,PR,"15000,00",01,PALAVRA_CHAVE_GR
44595701000196,BROOKS MONITORAMENTO LTDA,BROOKS MONITORAMENTO E PRONTA RESPOSTA,MATRIZ,ATIVA,8020001,4321500;4330404;4399103;4399199;4742300;4751201;4752100;4753900;4757100;4759899;7490104;8011101;8211300;8219999,CUIABA,MT,"20000,00",01,PALAVRA_CHAVE_GR
44673688000146,BETA7 RASTREAMENTO E LOCACAO DE VEICULOS LTDA,BETA7 RASTREAMENTO E LOCACAO DE VEICULOS,MATRIZ,ATIVA,4520007,4520003;4530701;4530703;4530704;7711000;7719599;8020001,FEIRA DE SANTANA,BA,"50000,00",01,PALAVRA_CHAVE_GR
44704810000102,TJ MONITORAMENTO SERVICOS DE SEGURANCA ELETRONICA LTDA,TJ MONITORAMENTO SERVICO DE SEGURANCA ELETRONICA,MATRIZ,ATIVA,8020001,4321500;4742300;4751201;4752100;4753900;4754703;4757100;4759899;6190601;7739099;8111700,CRAVINHOS,SP,"10000,00",01,PALAVRA_CHAVE_GR
44912013000102,OMEGA ZELADORIA E MONITORAMENTO LTDA,OMEGA ZELADORIA,MATRIZ,ATIVA,8111700,4759899;8020001,CACAPAVA,SP,"20000,00",01,PALAVRA_CHAVE_GR
45049576000181,SABAOTH SEGURANCA PRIVADA E MONITORAMENTO LTDA,GRUPO SABAOTH SEGURANCA PRIVADA E MONITORAMENTO,MATRIZ,ATIVA,8121400,4321500;8011101;8011102;8020001;8020002;8111700,SUZANO,SP,"100000,00",01,PALAVRA_CHAVE_GR
45277538000186,M. S. GOMES MONITORAMENTO DE SISTEMA DE SEGURANCA,GRUPO FOX SEGURANCA E MULTISSERVICOS,MATRIZ,ATIVA,8020001,4321500;4751201;8011101;8121400;8211300,CACHOEIRAS DE MACACU,RJ,"35000,00",01,PALAVRA_CHAVE_GR
45296994000173,M K R DA SILVA SERVICOS DE MONITORAMENTO SEGUROS E PROTECAO VEICULAR,CASA DO RASTREADOR PROTECAO VEICULAR,MATRIZ,ATIVA,8020001,4530706;6622300,TERESINA,PI,"50000,00",01,PALAVRA_CHAVE_GR
45402857000176,SECURITY ON SERVICOS DE MONITORAMENTO LTDA,,MATRIZ,ATIVA,8020001,3329599;4321500;4322302;4637104;4649401;4712100;4721104;4723700;4729699;4742300;4744099;4751201;4752100;4753900;4754703;4757100;4761003;4763601;4763602;5211702;5320201;7490104;7820500;8020002;8111700;8121400;8129000;8220200;8299799;8425600;9003500;9319101;9511800;9529102,ITAJOBI,SP,"10000,00",01,PALAVRA_CHAVE_GR
45037441000104,VELA MONITORAMENTO E RASTREAMENTO LTDA,VELA RASTREAMENTO,MATRIZ,ATIVA,8020001,8211300,BELO HORIZONTE,MG,"65000,00",01,PALAVRA_CHAVE_GR
45685834000116,RB SERVICOS DE MONITORAMENTO LTDA,RB SEGURANCA,MATRIZ,ATIVA,8111700,8020001,SALVADOR,BA,"30000,00",01,PALAVRA_CHAVE_GR
45704043000196,L M GESTAO DE RISCOS E CORRETAGEM DE  SEGUROS LTDA,LM GESTAO DE RISCOS,MATRIZ,ATIVA,6622300,7319002;8219999;8230001;8599604,CAMPINAS,SP,"1000,00",01,PALAVRA_CHAVE_GR
45721393000160,C.A.A. CONSUL - MONITORAMENTO,CONSECURITY SERVICOS E TERCERIZACOES,MATRIZ,ATIVA,8020001,8111700;8121400,CAMPINAS,SP,"1000,00",01,PALAVRA_CHAVE_GR
45793756000173,AUTOSAT SERVICOS DE MONITORAMENTO LTDA,,MATRIZ,ATIVA,8020001,7490104;8211300,SAO PAULO,SP,"100000,00",01,PALAVRA_CHAVE_GR
45819878000191,ESTRELA DE OURO MONITORAMENTO LTDA.,ESTRELA DE OURO MONITORAMENTO E APOIO NOTURNO,MATRIZ,ATIVA,8020001,8020002;8111700,CAMPANHA,MG,"20000,00",01,PALAVRA_CHAVE_GR
45819878000272,ESTRELA DE OURO MONITORAMENTO LTDA.,ESTRELA DE OURO MONITORAMENTO E APOIO NOTURNO,FILIAL,ATIVA,8020001,8020002;8111700,CAMBUQUIRA,MG,"20000,00",01,PALAVRA_CHAVE_GR
45829208000156,M2 MONITORAMENTO VEICULAR LTDA,M2 MONITORAMENTO,MATRIZ,ATIVA,8020001,7490104,CURITIBA,PR,"20000,00",01,PALAVRA_CHAVE_GR
45831192000116,PANDA RASTREAMENTO E AUTOMACAO LTDA,PANDA RASTREAMENTO E AUTOMACAO,MATRIZ,ATIVA,8020001,4321500,HORIZONTE,CE,"5000,00",01,PALAVRA_CHAVE_GR
45877315000150,"PALMAS SERVICOS DE LIMPEZA, MONITORAMENTO E NUTRICAO LTDA",PALMAS SERVICOS,MATRIZ,ATIVA,8121400,4120400;4330499;4399101;4399103;4399199;8020001;8111700;8130300;8650002;9700500,PALMAS,PR,"10000,00",03,PALAVRA_CHAVE_GR
46083352000159,"AGILLI VEICULOS, INTERMEDIACOES, RASTREAMENTO E MONITORAMENTO LTDA",AGILLI VEICULOS,MATRIZ,ATIVA,4511102,4512902;7490104;8020001,LAURO DE FREITAS,BA,"100000,00",01,PALAVRA_CHAVE_GR
46094029000180,RASTOP BLOQUEADOR VEICULAR LTDA,RASTOP BLOQUEADOR VEICULAR,MATRIZ,ATIVA,8020001,4520007;4530703;6190699,CAMPO LARGO,PR,"30000,00",01,CNAE_CARGA_TRANSPORTE
45815561000187,DBSK SEGURANCA E MONITORAMENTO LTDA,MS SEGURANCA,MATRIZ,ATIVA,8020001,8011101,FEIRA DE SANTANA,BA,"500000,00",01,PALAVRA_CHAVE_GR
46334043000104,CENTRAL DE MONITORAMENTO WOLF LTDA,CENTRAL WOLF,MATRIZ,ATIVA,8020001,4321500;9512600,CAMPINAS,SP,"5000,00",01,PALAVRA_CHAVE_GR
46504089000124,PRESERVIT AMBIENTAL GERENCIADORA DE RESIDUOS LTDA,PRESERVIT AMBIENTAL GERENCIADORA DE RESIDUOS,MATRIZ,ATIVA,3812200,0230600;3319800;3811400;3822000;3831901;3831999;3832700;3839499;3900500;4222701;4687702;4930203;7112000;8129000;8130300,ABADIA DE GOIAS,GO,"200000,00",01,PALAVRA_CHAVE_GR
46586571000150,S9 MONITORAMENTO DE SISTEMAS LTDA,S9 CONSULTORIA,MATRIZ,ATIVA,8020001,,RIO DE JANEIRO,RJ,"5000,00",01,PALAVRA_CHAVE_GR
46642903000177,PRECISA RASTREAMENTO E SERVICOS LTDA,,MATRIZ,ATIVA,8020001,5223100;5229002;6621501;6621502;8030700;8291100;8299799,ARAXA,MG,"5000,00",01,PALAVRA_CHAVE_GR
46648659000150,UNITEC RASTREAMENTO E MONITORAMENTO LTDA,UNITEC,MATRIZ,ATIVA,8020001,8011101;8020002,PASTOS BONS,MA,"20000,00",01,PALAVRA_CHAVE_GR
46714628000150,AZUL TECNOLOGIA E SEGURANCA AUTOMOTIVA LTDA,AZUL RASTREAMENTO,MATRIZ,ATIVA,8020001,4520007;4530703;4530704;4923001;4930201;4930202;4930204;5229002;6190699;7711000,LUIS EDUARDO MAGALHAES,BA,"50000,00",01,PALAVRA_CHAVE_GR
46775927000102,AJ3 RASTREAMENTO LTDA,AJ3 RASTREAMENTO,MATRIZ,ATIVA,8020001,4321500;4520001;4520004;4530703;4530704;4530705;4732600;4753900;4754703;4757100;5229002;8011101;8020002,JAGUARUANA,CE,"150000,00",01,PALAVRA_CHAVE_GR
46833325000156,FENIX SERVICOS DE PORTARIA E MONITORAMENTO 24 HORAS LTDA,,MATRIZ,ATIVA,8020001,4321500;4742300;4753900;7739099;8111700,ERECHIM,RS,"125000,00",01,PALAVRA_CHAVE_GR
46852891000105,TATICO RESGATE E MONITORAMENTO LTDA,,MATRIZ,ATIVA,8020001,3702900;4120400;4211101;4313400;4673700;4744099;8011101;8011102;8030700;8111700;8129000;8299799,BORRAZOPOLIS,PR,"125000,00",01,PALAVRA_CHAVE_GR
46873894000125,LUPI SKY RASTREADORES LTDA,,MATRIZ,ATIVA,8020001,4520007,VARGEM GRANDE PAULISTA,SP,"10000,00",01,PALAVRA_CHAVE_GR
46877543000192,ABM MONITORAMENTO LTDA,FORCA ATIVA,MATRIZ,ATIVA,8020001,4321500,CANOAS,RS,"10000,00",01,PALAVRA_CHAVE_GR
46937979000120,BOLTECH RASTREADORES LTDA,,MATRIZ,ATIVA,8020001,6190699;6201501;8020002,CURITIBA,PR,"20000,00",01,PALAVRA_CHAVE_GR
46973885000106,TITANIUM TRACK RASTREAMENTO VEICULAR LTDA,TITANIUM TRACK RASTREAMENTO VEICULAR,MATRIZ,ATIVA,4520007,4530703,LONDRINA,PR,"20000,00",01,PALAVRA_CHAVE_GR
47117894000168,TOPR MONITORAMENTO LTDA,TOP'R MONITORAMENTO,MATRIZ,ATIVA,8020001,8111700;8211300,ESTANCIA VELHA,RS,"50000,00",01,PALAVRA_CHAVE_GR
44163448000100,RASTRO CERTO RASTREAMENTO VEICULAR LTDA,RASTRO CERTO RASTREAMENTO VEICULAR,MATRIZ,ATIVA,7739099,4520007;4751201;4752100;8020001,CUIABA,MT,"200000,00",03,PALAVRA_CHAVE_GR
47157453000190,IZAIANNI RIOS CONCEICAO PSICOLOGIA LTDA,IZAIANNI RISCO PSICOLOGIA,MATRIZ,ATIVA,8650003,,SAO PAULO,SP,"1000,00",01,PALAVRA_CHAVE_GR
47192712000113,DF SISTEMA E SERVICO DE MONITORAMENTO LTDA,DF MONITORAMENTO,MATRIZ,ATIVA,8020001,4752100;6209100;9512600,BRASILIA,DF,"60000,00",01,PALAVRA_CHAVE_GR
47204831000149,DJ VIGILANCIA E MONITORAMENTO LTDA,RENGAR VIGILANCIA PATRIMONIAL,MATRIZ,ATIVA,8011101,4321500;4322302;8020001;8020002,CHAPADAO DO CEU,GO,"100000,00",01,PALAVRA_CHAVE_GR
47208199000101,FLEURY A. C. ADMINISTRADORA E CORRETORA DE SEGUROS DE VIDA LTDA,FLEURY GESTAO DE RISCO,MATRIZ,ATIVA,6622300,7020400;7490104;8211300;8599604,CAMPINAS,SP,"20000,00",01,PALAVRA_CHAVE_GR
47234712000139,7 SERVICOS AUTO LTDA,SOBREIRA RASTREADORES VIX LTDA,MATRIZ,ATIVA,6622300,4520007;8020001,SERRA,ES,"30000,00",01,PALAVRA_CHAVE_GR
47400989000194,AB MONITORAMENTO E SEGURANCA LTDA,AB MONITORAMENTO E SEGURANCA,MATRIZ,ATIVA,8111700,4742300;8020001;8121400,RIBEIRAO PRETO,SP,"10000,00",01,PALAVRA_CHAVE_GR
47409121000155,INOVAR REFRIGERACAO AUTOMOTIVA E SERVICOS VEICULARES LTDA,INOVAR REFRIGERACAO AUTOMOTIVA,MATRIZ,ATIVA,4520001,3314707;4520007;4530703;4530704;4541206;4541207;8020002,TERESINA,PI,"50000,00",01,CNAE_CARGA_TRANSPORTE
47772204000104,CS VIRTUAL MONITORAMENTO LTDA,CS VIRTUAL,MATRIZ,ATIVA,8020001,4751201;8020002,SAO PAULO,SP,"30000,00",01,PALAVRA_CHAVE_GR
47847224000105,DOUGLAS A DA SILVA TRANSPORTES,,MATRIZ,ATIVA,4930201,5320201;8020002;8129000,PAICANDU,PR,"5000,00",01,CNAE_CARGA_TRANSPORTE
47944387000106,ALO BRASIL ATIVIDADES DE MONITORAMENTO LTDA,ALO BRASIL,MATRIZ,ATIVA,8020001,5229001;7020400;8211300;8220200;8291100;8299799;8599604,CARUARU,PE,"15000,00",01,PALAVRA_CHAVE_GR
47973673000191,ISABELY CRISTINA MARQUES,ICM MONITORAMENTO,MATRIZ,ATIVA,8011101,8020001;8111700,SERTANOPOLIS,PR,"10000,00",01,PALAVRA_CHAVE_GR
48095694000114,RISHELL TRANSPORTES E LOCACOES LTDA,RISHELL TRANSPORTES E LOCACOES,MATRIZ,ATIVA,8020001,4313400;4511101;4511102;4618401;4930202;4930203;5611203;6821801;6822600;7711000;7739099,TERESINA,PI,"500000,00",01,CNAE_CARGA_TRANSPORTE
48141841000145,PCM GESTAO DE FROTAS LTDA,PCM - GESTAO DE FROTAS,MATRIZ,ATIVA,8299799,6203100;6204000;6311900;6319400;8020001;8599604,ARCOS,MG,"50000,00",01,CNAE_CARGA_TRANSPORTE
48142607000132,FORTEX PROTECAO PATRIMONIAL & RASTREAMENTO LTDA,FORTEX SEGURANCA PATRIMONIAL,MATRIZ,ATIVA,8020001,4321500;4751201;4930201;5320202;9521500,TEOFILO OTONI,MG,"20000,00",01,PALAVRA_CHAVE_GR
48196834000140,LGF MONITORAMENTO E TECNOLOGIA LTDA,LGF MONITORAMENTO E TECNOLOGIA,MATRIZ,ATIVA,4757100,4221902;4221904;4321500;4618499;4649401;4669999;4673700;4742300;4744001;4751201;4752100;4753900;6619399;8011101;8020001;8211300;9529102,CIANORTE,PR,"120000,00",01,PALAVRA_CHAVE_GR
47910238000118,PAULO HENRIQUE VALACHE  LTDA,ALUD SEGURANCA LOGISTICA,MATRIZ,ATIVA,8020001,8111700;9609299,PONTA GROSSA,PR,"10000,00",01,CNAE_CARGA_TRANSPORTE
48301528000127,GUSTAVO HENRIQUE CAVALCANTE SILVA MONITORAMENTO LTDA,DEFENSE VIGILNCIA E SEGURANCA,MATRIZ,ATIVA,4649401,8020001;8111700,TERRA RICA,PR,"120000,00",01,PALAVRA_CHAVE_GR
48499965000105,G. R. P. SEG MONITORAMENTO LTDA,G. R. P. SEG MONITORAMENTO 24 HORAS,MATRIZ,ATIVA,8020001,,CURITIBA,PR,"10000,00",01,PALAVRA_CHAVE_GR
48648721000139,ATUARE CONSULTORIA ATUARIAL E GESTAO DE RISCOS LTDA,ATUARE CONSULTORIA ATUARIAL E GESTAO DE RISCOS,MATRIZ,ATIVA,6621502,8211300;8599604,BARUERI,SP,"22500,00",01,PALAVRA_CHAVE_GR
48677109000194,GABRIEL SANTIAGO RASTREAMENTO LTDA,GS SAT RASTREAMENTOS,MATRIZ,ATIVA,8020001,4520007;4530703;4759899;6311900,CONTAGEM,MG,"30000,00",01,PALAVRA_CHAVE_GR
48744671000193,YAGUA TECNOLOGIA LTDA,Y-AGUA MONITORAMENTO INTELIGENTE,MATRIZ,ATIVA,6203100,3312102;3321000;4742300;4744003;4751201;6201501;6201502;6202300;6204000;6209100;7120100;8219999;8599603,SAO ROQUE,SP,"30000,00",01,PALAVRA_CHAVE_GR
48833147000199,NETUNO SEGURANCA E MONITORAMENTO LTDA,NETUNO SEGURANCA E MONITORAMENTO,MATRIZ,ATIVA,8011101,3101200;4321500;4520006;4530703;4530705;4543900;4649401;4732600;4759899;6190699;7112000;8020001;8020002;8030700;8111700,TOME-ACU,PA,"300000,00",03,PALAVRA_CHAVE_GR
48936775000108,EASY FREIGHT SOLUTIONS LTDA,AZ FRETE TECNOLOGIA EM TRANSPORTES LTDA,MATRIZ,ATIVA,6209100,4530703;4751201;4781400;6201501;6202300;6203100;6204000;7733100;8020001;8219999,SANTOS,SP,"50000,00",05,CNAE_CARGA_TRANSPORTE
49008593000121,RASTRECAR SERVICOS LTDA,RASTRECAR RASTREAMENTO,MATRIZ,ATIVA,4520007,4520005,CONCEICAO DO ARAGUAIA,PA,"150000,00",01,PALAVRA_CHAVE_GR
49247981000165,MONITOR RASTREAMENTO VEICULAR LTDA,MONITOR,MATRIZ,ATIVA,8020001,6190699;8020002,ITAPETININGA,SP,"20000,00",01,PALAVRA_CHAVE_GR
49342590000120,FARO SERVICOS DE SEGURANCA MONITORAMENTO E INTELIGENCIA LTDA,,MATRIZ,ATIVA,6621501,4321500;5229099;5620102;6204000;7711000;7810800;8020001;8020002;8030700;8121400;8129000;8130300;8211300;8299799;8599604,RIO DE JANEIRO,RJ,"20000,00",03,PALAVRA_CHAVE_GR
49362989000172,MAIS RASTREAMENTO LTDA,MAIS RASTREAMENTO,MATRIZ,ATIVA,8020001,7711000;8211300,NATAL,RN,"20000,00",01,PALAVRA_CHAVE_GR
49399920000113,CONFISEG MONITORAMENTO LTDA,CONFISEG MONITORAMENTO,MATRIZ,ATIVA,8011101,4321500;4753900;4757100;8020001;8111700,MONTENEGRO,RS,"110000,00",01,PALAVRA_CHAVE_GR
49545160000105,I-START RASTREAMENTO LTDA,I-START RASTREAMENTO,MATRIZ,ATIVA,8020001,6209100,LUCAS DO RIO VERDE,MT,"150000,00",01,PALAVRA_CHAVE_GR
49764407000184,RF GROUP - ASSESSORIA E MONITORAMENTO EMPRESARIAL LTDA,RF GROUP,MATRIZ,ATIVA,8020001,7020400;7490199;8030700;8111700,BELO HORIZONTE,MG,"10000,00",03,PALAVRA_CHAVE_GR
49774561000137,DOMINAR RASTREADORES DE VEICULOS LTDA,DOMINAR RASTREADORES DE VEICULOS,MATRIZ,ATIVA,4520007,,BELO HORIZONTE,MG,"50000,00",03,PALAVRA_CHAVE_GR
49792382000122,UNI GLASS SERVICOS LTDA,UNICKI MONITORAMENTO,MATRIZ,ATIVA,8020001,4743100;4757100;4759899;4789099;7711000;8111700;8121400,QUATRO BARRAS,PR,"25000,00",01,PALAVRA_CHAVE_GR
49827717000109,ELITE INSTALACAO RASTREADOR E IMOBILIZADOR LTDA,ELITE INSTALACAO RASTREADOR E IMOBILIZADOR,MATRIZ,ATIVA,4520007,3321000;4321500;4322302;4520001;4520003;4530703,CARAPICUIBA,SP,"10000,00",01,PALAVRA_CHAVE_GR
49838810000100,MANA - MONITORAMENTO DE ANALISES NUTRICIONAIS AVANCADAS LTDA,MANA - MONITORAMENTO DE ANALISES NUTRICIONAIS AVANCADAS,MATRIZ,ATIVA,8650002,8660700,SALVADOR,BA,"10000,00",01,PALAVRA_CHAVE_GR
49879085000119,W RISK CONSULTORIA DE RISCOS E SEGUROS LTDA,W RISK CONSULTORIA DE RISCOS E SEGUROS,MATRIZ,ATIVA,6621501,7020400;7112000,SAO PAULO,SP,"10000,00",01,PALAVRA_CHAVE_GR
49645929000167,MARCELLO FILIPPI,FLP ADMINISTRACAO E GERENCIAMENTO DE RISCOS,MATRIZ,ATIVA,6621501,,GUARUJA,SP,"1000,00",01,PALAVRA_CHAVE_GR
50006986000185,PONTO RASTREAMENTO LTDA,PONTO RASTREAMENTO,MATRIZ,ATIVA,4759899,4321500;4751201;4752100;4753900,PINHEIRO,MA,"100000,00",01,PALAVRA_CHAVE_GR
50096776000125,D R M TRANSPORTES E SERVICOS LTDA,TRANSMOTA SERVICOS,MATRIZ,ATIVA,3600602,3600601;4313400;4399104;4530701;4679699;4752100;4923002;4930201;4930202;6209100;6311900;6319400;7711000;7719599;7732201;8020001,RIO DE JANEIRO,RJ,"90000,00",01,CNAE_CARGA_TRANSPORTE
50133139000181,A Z TRANSPORTE ESCOLAR E CONSTRUCOES LTDA,A Z,MATRIZ,ATIVA,4924800,1813001;1830001;3012100;3314701;3314717;3317101;3811400;4120400;4213800;4221902;4292801;4312600;4313400;4321500;4322301;4322302;4329104;4330401;4330404;4399101;4399103;4399105;4530706;4542101;4613300;4614100;4615000;4616800;4617600;4645101;4672900;4673700;4674500;4679601;4679602;4679603;4679699;4682600;4712100;4744099;4771701;4784900;4921302;4929901;4929902;5022001;5091201;5091202;5510801;5611201;5611203;5620101;5620102;5620103;6204000;6209100;7311400;7319002;7320300;7711000;8011101;8020001;8121400;8122200;8129000;8130300;8211300;8230001;9319101;9511800,IRANDUBA,AM,"700000,00",03,CNAE_CARGA_TRANSPORTE
50611546000157,RAYMUS RASTREADORES LTDA,RAYMUS RASTREADORES,MATRIZ,ATIVA,4520007,4530703;4757100;8020001;8020002,UMUARAMA,PR,"10000,00",01,PALAVRA_CHAVE_GR
50722874000120,RASTREAR VEICULAR LTDA,RASTREAR RASTREAMENTO VEICULAR,MATRIZ,ATIVA,4530703,4321500;4520007;4530704;4541206;4541207;8020001,BRASILIA,DF,"100000,00",01,PALAVRA_CHAVE_GR
50735294000178,"SD1 MONITORAMENTO ELETRONICO , LIMPEZA, MANUTENCAO E CONSERVACAO LTDA",,MATRIZ,ATIVA,8020001,8111700;8121400,CRICIUMA,SC,"20000,00",01,PALAVRA_CHAVE_GR
50883895000128,SKY TECNOLOGIA LTDA,SKY TRACKER TELEMETRIA E SEGURANCA VEICULAR,MATRIZ,ATIVA,4321500,4751201;4752100;4753900;5320202;6190699;6201501;6202300;6203100;6204000;8020002;8599604,SAO LUIS,MA,"5000,00",01,CNAE_CARGA_TRANSPORTE
50946641000101,PENTAGONO MONITORAMENTO DE SISTEMAS LTDA,PENTAGONO MONITORAMENTO,MATRIZ,ATIVA,8020001,,JOINVILLE,SC,"12000,00",01,PALAVRA_CHAVE_GR
51020439000117,"CFC APOIO, MONITORAMENTO E SERVICOS LTDA",CFC APOIO E SERVICOS,MATRIZ,ATIVA,8020001,4321500;8111700;8121400;8129000,SAQUAREMA,RJ,"40000,00",01,PALAVRA_CHAVE_GR
